#{"t_start": 1689531136.1129184, "env_id": null}
r,l,t
105.199999,52,5434.943367
105.799999,61,5435.991956
-17.2,28,5436.527165
102.599999,26,5436.993271
-16.6,34,5437.591644
103.899999,39,5438.272469
103.399999,34,5438.906497
-13.9,64,5439.992089
104.099999,47,5440.839193
-15.5,48,5441.664448
104.099999,56,5442.631197
-16.5,38,5443.347837
-18.5,36,5443.975142
-18.8,30,5444.507593
103.099999,40,5445.199939
103.399999,34,5445.838717
104.299999,52,5446.731683
105.899999,65,5447.87156
104.000003,43,5448.62465
101.299998,16,5448.920677
102.999999,30,5449.454448
-19.2,8,5449.622365
104.499999,45,5450.432073
-17.2,28,5450.936529
102.299999,23,5451.349056
101.399998,17,5451.659655
-16.9,31,5452.247849
103.699999,37,5452.884507
103.799999,50,5453.753444
107.399999,83,5455.195591
105.299999,53,5456.110831
104.799999,54,5457.0569
102.699999,33,5457.6429
-15.8,42,5458.371726
104.499999,45,5459.188501
-14.2,70,5460.386879
103.299999,51,5461.30246
104.499999,48,5462.138927
101.799998,18,5462.467042
104.399999,50,5463.334297
104.799999,90,5464.896482
-17.0,30,5465.429141
103.099999,76,5466.757423
101.499998,18,5467.090839
103.399999,40,5467.790878
101.499998,30,5468.355828
101.899999,22,5468.757223
100.699998,10,5468.956457
-17.1,29,5469.473425
-18.5,18,5469.804892
104.399999,47,5470.650211
-18.3,17,5470.971168
104.499999,45,5471.743621
103.799999,65,5472.884328
103.399999,34,5473.479228
105.700003,60,5474.509655
110.299999,103,5476.27087
108.099999,93,5477.872613
-16.3,37,5478.522675
102.499999,28,5479.02284
101.299998,13,5479.320136
-18.2,18,5479.650366
101.399998,17,5479.971388
100.999998,10,5480.169334
-17.4,26,5480.634459
102.599999,29,5481.152127
101.299998,25,5481.631653
-18.9,14,5481.904075
102.399999,60,5482.925044
-13.4,72,5484.188441
104.799999,48,5485.018362
-14.8,52,5485.914753
104.699999,50,5486.831056
104.799999,48,5487.66556
101.099998,11,5487.882244
-18.2,18,5488.210579
104.599999,49,5489.092292
105.799999,70,5490.294033
-15.3,47,5491.141838
-17.9,21,5491.523674
104.199999,45,5492.308456
104.199999,42,5493.075734
101.599998,16,5493.373738
104.699999,47,5494.192681
104.799999,48,5495.024122
-18.3,17,5495.372869
103.699999,37,5496.020168
102.499999,25,5496.46977
101.799998,24,5496.903961
107.299999,91,5498.474955
104.000003,46,5499.275648
103.599999,54,5500.238392
-17.700001,35,5500.854379
104.499999,54,5501.78249
105.499999,58,5502.808814
100.899998,12,5503.03976
105.299999,53,5503.949938
-16.7,33,5504.56268
-18.4,31,5505.115545
101.999999,20,5505.479371
105.199999,91,5507.056049
-16.0,43,5507.803418
-19.1,12,5508.040172
104.099999,44,5508.835901
-16.0,46,5509.634644
100.699998,16,5509.919474
-16.4,42,5510.650802
100.899998,78,5512.011733
102.799999,31,5512.5598
-19.000001,16,5512.859854
102.299999,50,5513.755797
103.899999,39,5514.435822
101.699998,74,5515.731892
104.099999,41,5516.446202
102.999999,39,5517.127577
-18.8,18,5517.46061
102.799999,40,5518.193332
106.099999,61,5519.242238
-18.2,18,5519.576827
-19.3,10,5519.7772
103.499999,59,5520.828357
104.199999,102,5522.588324
101.599998,73,5523.835346
103.699999,85,5525.31503
100.799998,89,5526.856463
103.499999,53,5527.775941
-15.0,89,5529.314183
102.599999,38,5529.982518
103.099999,31,5530.524445
-19.0,10,5530.727683
104.099999,44,5531.525211
107.099999,86,5532.976817
-15.7,46,5533.81027
103.599999,39,5534.486716
104.399999,50,5535.347673
102.799999,37,5536.031387
104.799999,48,5536.862875
101.099998,11,5537.080441
103.699999,40,5537.77498
102.099999,24,5538.240374
-18.0,20,5538.61015
-18.0,32,5539.173097
101.599998,19,5539.526461
102.599999,26,5539.991772
103.500003,41,5540.736973
-16.6,40,5541.437519
101.999999,26,5541.900899
102.399999,33,5542.492978
100.999998,16,5542.852104
103.899999,42,5543.583337
103.099999,52,5544.476364
102.399999,24,5544.91121
-17.4,26,5545.406713
104.699999,77,5546.728895
-18.7,13,5546.974498
103.299999,39,5547.688372
105.199999,64,5548.790434
103.399999,40,5549.519419
108.299999,104,5551.280778
106.899999,81,5552.694064
101.899999,28,5553.200068
-17.5,28,5553.675376
100.599998,57,5554.693523
102.099999,27,5555.1724
103.999999,58,5556.205467
102.099999,75,5557.486821
106.299999,63,5558.610674
101.999999,20,5558.975822
107.399999,77,5560.283619
101.099998,14,5560.547024
-18.3,20,5560.950245
101.199998,18,5561.285281
103.799999,44,5562.039134
-15.6,59,5563.074659
-18.6,14,5563.346319
103.299999,36,5563.97834
103.899999,39,5564.658162
-12.7,73,5565.938728
102.299999,26,5566.402356
101.599998,16,5566.704519
103.499999,50,5567.598176
106.299999,66,5568.731812
104.199999,42,5569.461505
101.599998,16,5569.792585
104.599999,49,5570.641007
101.199998,18,5570.973574
105.899999,68,5572.172007
106.899999,81,5573.551118
102.599999,32,5574.117726
-19.6,4,5574.221215
-17.7,29,5574.763978
103.699999,43,5575.513568
100.399998,7,5575.661731
103.099999,34,5576.249086
101.699998,20,5576.651852
102.299999,53,5577.566887
-15.4,55,5578.508257
-19.1,9,5578.697366
101.399998,38,5579.394447
102.199999,22,5579.790277
104.699999,62,5580.873102
106.399999,91,5582.457337
-17.1,32,5583.02246
101.199998,15,5583.307168
-18.6,44,5584.107079
103.599999,42,5584.821468
105.499999,70,5586.047618
105.599999,65,5587.154559
101.399998,17,5587.471307
103.499999,38,5588.171366
-18.3,35,5588.781351
-17.3,30,5589.318172
101.999999,23,5589.729388
103.999999,49,5590.610362
105.099999,75,5591.885842
105.399999,63,5592.997012
100.699998,10,5593.202282
103.199999,32,5593.768029
-17.6,45,5594.540139
102.999999,36,5595.212496
104.699999,47,5596.010211
106.299999,81,5597.422696
-19.9,1,5597.473059
104.199999,60,5598.501601
106.199999,68,5599.699278
-14.8,55,5600.650382
103.999999,55,5601.634599
-16.3,40,5602.328916
104.199999,42,5603.045241
104.799999,51,5603.943582
-18.3,20,5604.311056
100.399998,22,5604.708404
102.699999,30,5605.24047
100.799998,38,5605.908156
107.799999,78,5607.270309
105.099999,54,5608.237417
105.999999,66,5609.370139
102.999999,30,5609.903951
102.899999,44,5610.712477
-15.0,53,5611.633078
103.599999,42,5612.366559
-17.9,24,5612.834817
104.299999,64,5613.930969
103.099999,55,5614.879517
105.099999,60,5615.941583
101.600003,88,5617.469221
104.399999,53,5618.37634
-15.0,56,5619.327096
-17.6,24,5619.797477
-18.0,23,5620.21016
103.600003,72,5621.438384
-13.8,62,5622.530795
101.599998,52,5623.422714
103.099999,34,5624.060611
103.599999,75,5625.335974
106.499999,65,5626.481588
102.999999,39,5627.166861
105.099999,66,5628.29499
-17.9,21,5628.715243
104.499999,48,5629.543961
103.199999,32,5630.11129
-18.3,23,5630.523324
100.799998,11,5630.775152
104.199999,54,5631.704559
-21.5,102,5633.474674
101.099998,11,5633.697402
102.799999,43,5634.437785
103.199999,35,5635.062698
104.599999,52,5635.991051
100.899998,27,5636.472336
-14.7,56,5637.47264
101.599998,19,5637.818644
106.799999,83,5639.238062
-18.6,14,5639.503128
104.499999,60,5640.570459
-18.6,14,5640.835027
101.299998,19,5641.185336
102.499999,31,5641.733391
100.599998,36,5642.415634
101.699998,68,5643.572902
109.299999,105,5645.375266
108.299999,86,5646.869887
104.399999,44,5647.631418
101.799998,42,5648.366251
107.899999,88,5649.881808
107.499999,132,5652.134878
106.199999,68,5653.325577
104.099999,62,5654.391143
102.599999,41,5655.108105
107.899999,79,5656.488072
104.899999,67,5657.670649
102.599999,62,5658.729033
105.299999,95,5660.379599
102.999999,48,5661.213919
97.999998,49,5662.093842
104.799999,75,5663.369588
101.199998,15,5663.657464
103.499999,44,5664.446978
-15.4,46,5665.248409
102.499999,25,5665.699269
104.000003,55,5666.678759
100.999998,13,5666.934536
-16.6,37,5667.574358
103.499999,35,5668.198684
103.199999,38,5668.891845
101.499998,60,5669.923647
104.799999,54,5670.857558
-15.1,52,5671.787766
102.899999,35,5672.406752
105.099999,54,5673.363502
105.099999,57,5674.339553
106.299999,66,5675.4656
106.499999,68,5676.651764
103.499999,38,5677.323845
105.899999,62,5678.4198
102.099999,36,5679.044801
103.199999,35,5679.659608
102.099999,21,5680.077731
105.399999,60,5681.107562
104.599999,52,5681.988503
105.399999,57,5683.003228
103.699999,40,5683.705148
-15.3,50,5684.59656
100.499998,14,5684.871193
103.599999,39,5685.546712
107.299999,79,5686.913008
-15.5,48,5687.744582
104.099999,47,5688.558033
103.799999,44,5689.359625
-15.7,46,5690.152285
105.799999,58,5691.151942
104.099999,41,5691.903162
103.399999,37,5692.555669
103.499999,41,5693.260175
103.899999,42,5694.027571
-16.3,40,5694.725129
103.499999,35,5695.338399
104.099999,41,5696.093456
109.999999,106,5697.888435
105.499999,55,5698.869705
105.999999,63,5699.947517
105.399999,63,5701.064057
105.399999,60,5702.091058
-18.9,17,5702.411878
103.699999,52,5703.337068
104.399999,47,5704.152748
-17.9,27,5704.633958
-18.5,24,5705.103243
102.999999,72,5706.322979
104.899999,55,5707.300179
103.599999,45,5708.083343
102.799999,28,5708.578528
-19.1,9,5708.762827
101.499998,15,5709.042989
104.599999,49,5709.919174
104.199999,57,5710.903111
-18.9,11,5711.121357
-18.4,19,5711.471876
100.899998,9,5711.686471
99.499998,28,5712.18421
102.499999,28,5712.677783
-17.6,42,5713.408114
-17.0,57,5714.424741
102.799999,67,5715.573294
105.099999,66,5716.733463
102.899999,116,5718.726375
-20.200001,1,5718.776731
101.499998,60,5719.806075
-17.9,21,5720.196034
102.799999,31,5720.773379
102.499999,28,5721.274088
103.099999,46,5722.072829
106.399999,73,5723.358747
-17.9,21,5723.745347
103.199999,35,5724.359968
103.599999,45,5725.174634
-17.2,34,5725.7743
102.899999,32,5726.340081
103.399999,55,5727.286506
101.999999,23,5727.739744
-19.5,11,5727.955881
-16.8,44,5728.714758
105.199999,55,5729.663058
104.899999,58,5730.698392
102.799999,37,5731.342045
103.699999,37,5732.020984
-18.2,27,5732.503925
100.599998,15,5732.795664
104.099999,59,5733.795555
101.299998,19,5734.144542
104.199999,48,5735.00381
102.199999,46,5735.802797
-17.5,25,5736.248425
-17.2,34,5736.883032
-18.2,51,5737.76275
103.999999,64,5738.891377
103.399999,46,5739.689062
103.099999,37,5740.339026
104.199999,45,5741.146433
-18.4,79,5742.491856
103.099999,52,5743.421335
102.099999,21,5743.807856
106.099999,67,5744.95325
-16.9,40,5745.679259
103.199999,38,5746.345579
105.199999,64,5747.444469
104.399999,74,5748.742133
-17.9,24,5749.176364
100.799998,29,5749.69419
101.499998,33,5750.307954
102.099999,24,5750.741272
103.999999,43,5751.476314
102.899999,32,5752.041219
104.299999,46,5752.868997
-18.5,21,5753.247254
101.699998,41,5753.971686
-18.2,18,5754.297701
-20.2,46,5755.134666
103.399999,64,5756.234158
104.399999,56,5757.233404
101.799998,21,5757.615216
104.699999,47,5758.430555
-16.9,31,5758.983224
102.399999,54,5759.946868
-15.0,101,5761.683997
101.799998,24,5762.119968
103.999999,49,5762.970386
102.599999,29,5763.478092
-17.7,23,5763.929701
100.099998,55,5764.871998
103.499999,35,5765.489208
106.099999,73,5766.76615
101.199998,12,5766.999017
102.099999,27,5767.464513
102.099999,24,5767.897851
101.199998,21,5768.312783
-20.2,22,5768.708222
-18.4,37,5769.358193
-20.1,20,5769.724862
103.599999,39,5770.405935
103.599999,99,5772.130476
106.699999,79,5773.514021
-17.2,37,5774.160995
103.599999,48,5775.024932
101.599998,16,5775.327053
105.199999,52,5776.211843
-16.6,37,5776.860294
102.099999,57,5777.871848
104.299999,61,5778.923173
103.399999,34,5779.558694
101.399998,17,5779.871498
105.799999,64,5780.970612
105.899999,65,5782.119503
-16.8,44,5782.88488
101.299998,19,5783.235582
101.999999,20,5783.603888
105.199999,82,5785.029913
104.599999,52,5785.93124
104.099999,47,5786.778585
-17.4,35,5787.390087
102.299999,47,5788.210558
106.199999,62,5789.296061
-17.8,25,5789.749526
101.599998,19,5790.097314
101.699998,20,5790.462766
103.199999,32,5791.059502
107.899999,91,5792.606907
103.299999,33,5793.225051
103.399999,34,5793.823035
-13.8,68,5794.9863
-16.7,33,5795.602811
101.399998,14,5795.869371
102.399999,27,5796.347184
-16.2,44,5797.115237
102.099999,33,5797.729348
104.199999,42,5798.462824
105.499999,94,5800.090256
105.699999,57,5801.070494
101.999999,23,5801.487198
105.199999,52,5802.414241
108.699999,96,5804.03516
104.599999,55,5805.019501
102.499999,49,5805.866095
104.899999,49,5806.754846
-19.7,24,5807.196641
102.399999,39,5807.873104
104.099999,65,5809.037323
102.299999,23,5809.4553
101.999999,23,5809.867674
101.399998,14,5810.133437
-17.900001,24,5810.573539
104.499999,60,5811.635264
-15.7,43,5812.381875
101.999999,20,5812.753892
-18.1,25,5813.197442
103.099999,40,5813.925751
102.999999,30,5814.461492
-16.5,41,5815.174347
102.599999,29,5815.727535
-19.1,21,5816.110122
103.199999,47,5816.928292
-17.6,24,5817.360188
102.099999,21,5817.743651
-16.3,43,5818.539103
103.499999,35,5819.152139
105.399999,57,5820.133701
-13.9,61,5821.19146
104.799999,54,5822.121419
108.299999,89,5823.679785
104.999999,50,5824.540103
105.899999,65,5825.671128
101.499998,18,5826.00729
107.199999,123,5828.111743
107.299999,73,5829.394053
105.399999,54,5830.315453
108.699999,102,5832.075566
106.699999,67,5833.220934
101.199998,12,5833.459589
-14.3,81,5834.871925
103.699999,61,5835.966814
104.899999,49,5836.813077
101.699998,17,5837.11655
-16.6,46,5837.911273
103.299999,45,5838.727917
-17.8,28,5839.228169
-16.2,41,5839.942897
103.499999,38,5840.642097
106.599999,105,5842.422358
107.300003,109,5844.316328
-19.2,8,5844.481139
102.399999,24,5844.947047
101.799998,21,5845.328466
-18.1,28,5845.831253
102.899999,32,5846.389729
-16.0,52,5847.324811
100.099998,4,5847.435398
102.399999,30,5847.95953
106.899999,96,5849.616076
-11.499999,85,5851.053846
101.999999,23,5851.474905
102.399999,24,5851.956752
101.899999,22,5852.347207
100.399998,10,5852.550145
-19.1,12,5852.787962
103.699999,46,5853.579021
105.099999,51,5854.489279
105.099999,54,5855.424181
102.299999,32,5855.984313
107.799999,81,5857.39872
107.399999,83,5858.839822
108.399999,84,5860.273243
101.399998,53,5861.216059
101.399998,14,5861.483994
104.199999,45,5862.265604
105.799999,70,5863.497263
-19.1,9,5863.680424
102.099999,24,5864.114
105.899999,68,5865.306173
103.299999,39,5865.987774
-16.3,40,5866.682885
-18.1,19,5867.035288
102.799999,46,5867.867117
104.099999,50,5868.731537
100.899998,57,5869.748211
107.399999,86,5871.217222
106.399999,67,5872.395848
106.599999,72,5873.624956
106.599999,66,5874.798288
-18.6,14,5875.068345
102.999999,33,5875.642316
107.499999,81,5877.052879
107.599999,79,5878.385666
105.999999,63,5879.514429
101.499998,15,5879.794208
-16.7,33,5880.372703
100.699998,58,5881.400069
-17.7,23,5881.818822
102.899999,50,5882.678016
106.899999,90,5884.238487
105.599999,101,5885.982642
105.899999,80,5887.344889
105.599999,62,5888.440269
100.999998,13,5888.687241
103.499999,35,5889.305634
-16.7,33,5889.922724
104.599999,61,5890.969249
-16.9,88,5892.515448
103.499999,65,5893.626126
102.899999,29,5894.1436
103.799999,38,5894.842656
-14.8,52,5895.737904
100.799998,8,5895.910182
103.099999,49,5896.805952
104.899999,64,5897.900498
102.399999,39,5898.585509
99.300003,26,5899.083986
103.699999,37,5899.733147
104.899999,52,5900.633734
-16.700001,42,5901.394667
102.499999,31,5901.949549
95.999998,122,5904.032256
101.599998,19,5904.380188
-17.7,26,5904.846029
91.599998,87,5906.355866
101.999999,35,5906.973063
101.799998,18,5907.302557
101.799998,24,5907.73775
101.299998,22,5908.163349
101.399998,122,5910.248243
107.999999,80,5911.606927
100.599998,78,5912.96003
105.099999,96,5914.623057
103.399999,58,5915.621012
102.399999,27,5916.10508
103.899999,45,5916.915856
101.699998,17,5917.237111
104.999999,80,5918.59465
102.699999,30,5919.160482
106.999999,79,5920.506332
103.199999,86,5922.00102
-14.2,61,5923.050537
101.199998,30,5923.615706
101.299998,13,5923.865974
104.399999,74,5925.132681
-16.6,34,5925.763444
103.499999,38,5926.424463
102.899999,29,5926.948189
102.399999,48,5927.774675
103.799999,38,5928.475952
103.999999,40,5929.175416
106.799999,83,5930.620227
105.699999,57,5931.600899
104.599999,55,5932.574702
-12.2,84,5934.005723
98.999998,26,5934.467622
104.499999,87,5935.974525
-23.9,75,5937.270102
-17.9,30,5937.802742
99.499998,70,5938.994564
106.099999,100,5940.703217
105.999999,72,5941.970383
109.799999,116,5943.957559
103.199999,41,5944.672886
104.699999,74,5945.966946
100.399998,64,5947.06126
102.699999,30,5947.592106
100.899998,9,5947.776017
-16.6,46,5948.604762
102.499999,79,5949.956797
-17.400001,32,5950.552502
102.800003,31,5951.103529
103.499999,50,5951.971086
102.099999,24,5952.400616
102.199999,70,5953.651278
102.299999,23,5954.0698
104.299999,67,5955.25101
107.799999,84,5956.670903
102.099999,33,5957.288105
104.899999,61,5958.339314
-17.5,25,5958.790259
101.699998,77,5960.135594
104.699999,56,5961.101488
101.799998,27,5961.619743
-15.4,55,5962.564521
103.199999,59,5963.576806
104.099999,44,5964.373688
103.199999,41,5965.084838
105.799999,58,5966.111739
104.599999,46,5966.916078
100.799998,8,5967.07867
-19.2,8,5967.245766
-19.4,33,5967.82741
102.199999,28,5968.328251
102.199999,22,5968.759502
103.799999,80,5970.113915
106.299999,84,5971.569044
103.799999,38,5972.230085
